state,date,fips,cases,deaths,state_code,test
Maryland,2022-04-13,24,1018190,14391,MD,0.056175792534472135
Massachusetts,2022-04-13,25,1718387,20167,MA,0.4663460741819425
Michigan,2022-04-13,26,2395209,35817,MI,0.5393636926807212
Minnesota,2022-04-13,27,1436154,12694,MN,0.08095570777525418
Mississippi,2022-04-13,28,796139,12420,MS,0.006369874077319149
Missouri,2022-04-13,29,1430048,20184,MO,0.2975005786511582
Montana,2022-04-13,30,273264,3259,MT,0.7430167327414002
Nebraska,2022-04-13,31,478332,4190,NE,0.21964102926463847
Nevada,2022-04-13,32,715377,10501,NV,0.19214542384896738
New Hampshire,2022-04-13,33,304793,2463,NH,0.13986182203500275
New Jersey,2022-04-13,34,2221058,33315,NJ,0.08025669144765313
New Mexico,2022-04-13,35,519510,7392,NM,0.24136262672792697
New York,2022-04-13,36,5036645,67442,NY,0.850428701029624
North Carolina,2022-04-13,37,2640677,23344,NC,0.398138675111987
North Dakota,2022-04-13,38,240236,2301,ND,0.5633212762404125
Northern Mariana Islands,2022-04-13,69,11203,34,,0.4353598489940985
Ohio,2022-04-13,39,2676629,38166,OH,0.8205126089619177
Oklahoma,2022-04-13,40,1036495,14087,OK,0.8906263866356535
Oregon,2022-04-13,41,708522,7404,OR,0.663657680513566
Pennsylvania,2022-04-13,42,2792250,44441,PA,0.6622567076172848
Puerto Rico,2022-04-13,72,522834,4182,,0.16667073544627453
Rhode Island,2022-04-13,44,365009,3527,RI,0.39444033016739755
South Carolina,2022-04-13,45,1470597,17698,SC,0.9572893233417523
South Dakota,2022-04-13,46,237370,2898,SD,0.66182469228025
Tennessee,2022-04-13,47,1975044,25776,TN,0.40553935964550347
Texas,2022-04-13,48,6712724,87875,TX,0.03742192926829946
Utah,2022-04-13,49,928847,4730,UT,0.251016883407872
Vermont,2022-04-13,50,118993,623,VT,0.05338224857455398
Virgin Islands,2022-04-13,78,15836,111,,0.12563992127482893
Virginia,2022-04-13,51,1680533,19953,VA,0.9952975724058555
Washington,2022-04-13,53,1472736,12643,WA,0.7944253459731124
West Virginia,2022-04-13,54,498643,6777,WV,0.05552406773973306
Wisconsin,2022-04-13,55,1593347,14380,WI,0.19510496798924337
Wyoming,2022-04-13,56,156258,1801,WY,0.4021579876156739
Alabama,2022-04-14,1,1297649,19475,AL,0.7086725260979391
Alaska,2022-04-14,2,248375,1196,AK,0.9404737582598915
American Samoa,2022-04-14,60,5517,12,,0.9895859183068685
Arizona,2022-04-14,4,2016797,29823,AZ,0.0755908553036273
Arkansas,2022-04-14,5,834037,11332,AR,0.2968404017254789
California,2022-04-14,6,9151205,89629,CA,0.8669893522582619
Colorado,2022-04-14,8,1369106,12222,CO,0.6283251338782745
Connecticut,2022-04-14,9,744459,10809,CT,0.06599171663639569
Delaware,2022-04-14,10,259796,2884,DE,0.48976024435948073
District of Columbia,2022-04-14,11,139160,1333,DC,0.5127074781091663
Florida,2022-04-14,12,5875505,73656,FL,0.2203465054853745
Georgia,2022-04-14,13,2436297,36042,GA,0.22449918880822728
Guam,2022-04-14,66,48651,355,,0.17241679989870906
Hawaii,2022-04-14,15,237097,1387,HI,0.373496579282244
Idaho,2022-04-14,16,445107,4914,ID,0.3034236772862645
Illinois,2022-04-14,17,3097741,37806,IL,0.4933348051413887
Indiana,2022-04-14,18,1693565,23509,IN,0.4621646117263998
Iowa,2022-04-14,19,760377,9475,IA,0.3161928564611558
Kansas,2022-04-14,20,772058,8501,KS,0.7666754144407066
Kentucky,2022-04-14,21,1329565,15212,KY,0.19607392260703416
Louisiana,2022-04-14,22,1234650,17194,LA,0.9711560792075787
Maine,2022-04-14,23,239130,2276,ME,0.004907088494496503
Maryland,2022-04-14,24,1018965,14395,MD,0.9512463927304357
Massachusetts,2022-04-14,25,1721642,20169,MA,0.5869631066529928
Michigan,2022-04-14,26,2395209,35817,MI,0.49716917494290624
Minnesota,2022-04-14,27,1437016,12708,MN,0.2942267912638289
Mississippi,2022-04-14,28,796262,12421,MS,0.02524529433505851
Missouri,2022-04-14,29,1430223,20186,MO,0.8034380016123739
Montana,2022-04-14,30,273299,3260,MT,0.8673904861913059
Nebraska,2022-04-14,31,478417,4191,NE,0.8064359009128146
Nevada,2022-04-14,32,715498,10501,NV,0.20068039116534941
New Hampshire,2022-04-14,33,305119,2464,NH,0.5392058862944786
New Jersey,2022-04-14,34,2223788,33324,NJ,0.048627527648899105
New Mexico,2022-04-14,35,519681,7402,NM,0.0289330599599128
New York,2022-04-14,36,5044079,67447,NY,0.8490946634933967
North Carolina,2022-04-14,37,2640677,23344,NC,0.7552327917516868
North Dakota,2022-04-14,38,240312,2304,ND,0.4162049190409616
Northern Mariana Islands,2022-04-14,69,11203,34,,0.8552961484543794
Ohio,2022-04-14,39,2681437,38266,OH,0.5450994564591992
Oklahoma,2022-04-14,40,1036495,14166,OK,0.1404136906240263
Oregon,2022-04-14,41,709125,7427,OR,0.5143158299385259
Pennsylvania,2022-04-14,42,2793978,44464,PA,0.7149504932073728
Puerto Rico,2022-04-14,72,524566,4184,,0.8619051490847287
Rhode Island,2022-04-14,44,365548,3527,RI,0.706668777821708
South Carolina,2022-04-14,45,1470597,17698,SC,0.21967017842303105
South Dakota,2022-04-14,46,237370,2898,SD,0.07969873576337572
Tennessee,2022-04-14,47,1975364,25837,TN,0.7040822830203683
Texas,2022-04-14,48,6715756,87896,TX,0.025295518054562316
Utah,2022-04-14,49,929587,4736,UT,0.6420978771133669
Vermont,2022-04-14,50,119339,623,VT,0.0128898559128513
Virgin Islands,2022-04-14,78,15872,111,,0.1489615376959077
Virginia,2022-04-14,51,1681729,19988,VA,0.32941166207087524
Washington,2022-04-14,53,1472774,12643,WA,0.3268999226056284
West Virginia,2022-04-14,54,498773,6791,WV,0.37515633966381534
Wisconsin,2022-04-14,55,1594304,14383,WI,0.5942524460763081
Wyoming,2022-04-14,56,156258,1801,WY,0.7054784119785558
Alabama,2022-04-15,1,1297869,19502,AL,0.19012390343612273
Alaska,2022-04-15,2,248375,1196,AK,0.23133623770246292
American Samoa,2022-04-15,60,5517,12,,0.4948013016549254
Arizona,2022-04-15,4,2016797,29823,AZ,0.08393367105879912
Arkansas,2022-04-15,5,834112,11336,AR,0.39824271155264523
California,2022-04-15,6,9158440,89744,CA,0.911722570512897
Colorado,2022-04-15,8,1371100,12243,CO,0.5478121414591509
Connecticut,2022-04-15,9,745652,10813,CT,0.30872310721742635
Delaware,2022-04-15,10,260041,2894,DE,0.2678558123960413
District of Columbia,2022-04-15,11,139772,1333,DC,0.14317918047084943
Florida,2022-04-15,12,5878404,73689,FL,0.3686299900914054
Georgia,2022-04-15,13,2437015,36087,GA,0.4318881025932102
Guam,2022-04-15,66,48651,355,,0.5420737125188337
Hawaii,2022-04-15,15,237097,1387,HI,0.4263495237362377
Idaho,2022-04-15,16,445144,4916,ID,0.13593541188576141
Illinois,2022-04-15,17,3100157,37815,IL,0.34840454929469855
Indiana,2022-04-15,18,1693565,23509,IN,0.5230298965859458
Iowa,2022-04-15,19,760377,9475,IA,0.34182889461269006
Kansas,2022-04-15,20,773164,8524,KS,0.38615524486824426
Kentucky,2022-04-15,21,1329751,15213,KY,0.4265105178877354
Louisiana,2022-04-15,22,1234650,17194,LA,0.17194695201825583
Maine,2022-04-15,23,239649,2276,ME,0.0343173577651088
Maryland,2022-04-15,24,1019751,14398,MD,0.962174041698756
Massachusetts,2022-04-15,25,1724369,20176,MA,0.4094080254792426
Michigan,2022-04-15,26,2400990,35857,MI,0.3137989551282825
Minnesota,2022-04-15,27,1437888,12714,MN,0.560407173309586
Mississippi,2022-04-15,28,796348,12422,MS,0.5529486568058185
Missouri,2022-04-15,29,1430417,20186,MO,0.4438390059410394
Montana,2022-04-15,30,273355,3260,MT,0.32827818000692
Nebraska,2022-04-15,31,478480,4191,NE,0.8733962101363425
Nevada,2022-04-15,32,715696,10660,NV,0.5483183854512655
New Hampshire,2022-04-15,33,305411,2464,NH,0.6483569243989319
New Jersey,2022-04-15,34,2225363,33324,NJ,0.76973688340384
New Mexico,2022-04-15,35,519833,7412,NM,0.8629619163042624
New York,2022-04-15,36,5050965,67459,NY,0.10926405999848621
North Carolina,2022-04-15,37,2640677,23344,NC,0.4941903852750755
North Dakota,2022-04-15,38,240383,2304,ND,0.41052916880282075
Northern Mariana Islands,2022-04-15,69,11203,34,,0.812311575558681
Ohio,2022-04-15,39,2681437,38266,OH,0.27990590061671683
Oklahoma,2022-04-15,40,1036495,14166,OK,0.8777216343013934
Oregon,2022-04-15,41,709586,7443,OR,0.8895822103592201
Pennsylvania,2022-04-15,42,2795539,44474,PA,0.6270886453775137
Puerto Rico,2022-04-15,72,524566,4184,,0.7343210338325196
Rhode Island,2022-04-15,44,365880,3527,RI,0.8307378462491527
South Carolina,2022-04-15,45,1470597,17698,SC,0.9288636420370375
South Dakota,2022-04-15,46,237370,2898,SD,0.39851146446995755
Tennessee,2022-04-15,47,1975817,25839,TN,0.2811505756144945
Texas,2022-04-15,48,6715806,87986,TX,0.8825873897444994
Utah,2022-04-15,49,929587,4736,UT,0.41530505020778075
Vermont,2022-04-15,50,119613,623,VT,0.24998988325018556
Virgin Islands,2022-04-15,78,15872,111,,0.5927371529013521
Virginia,2022-04-15,51,1683267,20022,VA,0.5042367013432841
Washington,2022-04-15,53,1475546,12672,WA,0.03056169978017853
West Virginia,2022-04-15,54,498890,6794,WV,0.6514403753370547
Wisconsin,2022-04-15,55,1595170,14390,WI,0.4718921035231999
Wyoming,2022-04-15,56,156258,1801,WY,0.03712351257973012
Alabama,2022-04-16,1,1297869,19502,AL,0.6930937329667612
Alaska,2022-04-16,2,248375,1196,AK,0.0035526619151893257
American Samoa,2022-04-16,60,5517,12,,0.7373425801241336
Arizona,2022-04-16,4,2016797,29823,AZ,0.08419579669976596
Arkansas,2022-04-16,5,834200,11339,AR,0.18854457457110707
California,2022-04-16,6,9158440,89744,CA,0.8484659775720215
Colorado,2022-04-16,8,1371100,12243,CO,0.9097222786780301
Connecticut,2022-04-16,9,745652,10813,CT,0.28334357436023627
Delaware,2022-04-16,10,260041,2894,DE,0.12251546400648694
District of Columbia,2022-04-16,11,139772,1333,DC,0.21673128593437818
Florida,2022-04-16,12,5878404,73689,FL,0.2476001850093298
Georgia,2022-04-16,13,2437015,36087,GA,0.770915634703647
Guam,2022-04-16,66,48651,355,,0.35514110745015603
Hawaii,2022-04-16,15,237097,1387,HI,0.4510803987535301
Idaho,2022-04-16,16,445144,4916,ID,0.6173019074847058
Illinois,2022-04-16,17,3100157,37815,IL,0.1504154632980037
Indiana,2022-04-16,18,1693565,23509,IN,0.6853608930977856
Iowa,2022-04-16,19,760781,9475,IA,0.5214499299475255
Kansas,2022-04-16,20,773164,8524,KS,0.09336173588398633
Kentucky,2022-04-16,21,1329879,15213,KY,0.8890833353673374
Louisiana,2022-04-16,22,1234650,17194,LA,0.26762696141230635
Maine,2022-04-16,23,240086,2276,ME,0.6710427048507431
Maryland,2022-04-16,24,1019751,14398,MD,0.09147979336367495
Massachusetts,2022-04-16,25,1724369,20176,MA,0.5654947569966073
Michigan,2022-04-16,26,2400990,35857,MI,0.6854605259372164
Minnesota,2022-04-16,27,1437888,12714,MN,0.25883854465679357
Mississippi,2022-04-16,28,796348,12422,MS,0.7417632053407809
Missouri,2022-04-16,29,1430417,20186,MO,0.3628236833290712
Montana,2022-04-16,30,273355,3260,MT,0.5917177839387201
Nebraska,2022-04-16,31,478480,4191,NE,0.26682629372303557
Nevada,2022-04-16,32,715906,10665,NV,0.8832004941483407
New Hampshire,2022-04-16,33,305411,2464,NH,0.5285188754424863
New Jersey,2022-04-16,34,2227709,33338,NJ,0.711317582673554
New Mexico,2022-04-16,35,519833,7412,NM,0.31704631667585104
New York,2022-04-16,36,5055230,67459,NY,0.7849682289530705
North Carolina,2022-04-16,37,2640677,23344,NC,0.7422538679602281
North Dakota,2022-04-16,38,240383,2304,ND,0.243595085669996
Northern Mariana Islands,2022-04-16,69,11203,34,,0.16428438976237725
Ohio,2022-04-16,39,2681437,38266,OH,0.741525459406919
Oklahoma,2022-04-16,40,1037729,14166,OK,0.48540612987440723
Oregon,2022-04-16,41,709586,7443,OR,0.025615346827691177
Pennsylvania,2022-04-16,42,2796875,44488,PA,0.6028964817987771
Puerto Rico,2022-04-16,72,524566,4184,,0.14225070214332491
Rhode Island,2022-04-16,44,365880,3527,RI,0.27291585225033366
South Carolina,2022-04-16,45,1470597,17698,SC,0.728819641134456
South Dakota,2022-04-16,46,237370,2898,SD,0.6290190264293521
Tennessee,2022-04-16,47,1976272,25843,TN,0.13178549743103185
Texas,2022-04-16,48,6715806,87986,TX,0.26314210709802643
Utah,2022-04-16,49,929587,4736,UT,0.15933907485391618
Vermont,2022-04-16,50,119613,623,VT,0.10272544808745832
Virgin Islands,2022-04-16,78,15872,111,,0.6320407332414292
Virginia,2022-04-16,51,1683267,20022,VA,0.5870974789649593
Washington,2022-04-16,53,1475546,12672,WA,0.6665844432417871
West Virginia,2022-04-16,54,498890,6794,WV,0.9424606577586968
Wisconsin,2022-04-16,55,1595170,14390,WI,0.9789706412806873
Wyoming,2022-04-16,56,156258,1801,WY,0.9957390566317897
Alabama,2022-04-17,1,1297869,19502,AL,0.9229283203905055
Alaska,2022-04-17,2,248375,1196,AK,0.83568397772186
American Samoa,2022-04-17,60,5517,12,,0.7188118093985786
Arizona,2022-04-17,4,2016797,29823,AZ,0.05450952134265896
Arkansas,2022-04-17,5,834231,11348,AR,0.22789589178274305
California,2022-04-17,6,9158448,89752,CA,0.960235248889674
Colorado,2022-04-17,8,1371100,12243,CO,0.30652234444786164
Connecticut,2022-04-17,9,745652,10813,CT,0.20466907257298628
Delaware,2022-04-17,10,260041,2894,DE,0.4789744825895288
District of Columbia,2022-04-17,11,139772,1333,DC,0.20250010691846987
Florida,2022-04-17,12,5878404,73689,FL,0.5410873580494628
Georgia,2022-04-17,13,2437015,36087,GA,0.11698042839402834
Guam,2022-04-17,66,48707,355,,0.5599023047830959
Hawaii,2022-04-17,15,237097,1387,HI,0.06378306039526205
Idaho,2022-04-17,16,445144,4916,ID,0.09341096672769456
Illinois,2022-04-17,17,3100157,37815,IL,0.3168960662108049
Indiana,2022-04-17,18,1693565,23509,IN,0.7920813895674592
Iowa,2022-04-17,19,760781,9475,IA,0.24572777779212662
Kansas,2022-04-17,20,773164,8524,KS,0.1633640934987366
Kentucky,2022-04-17,21,1329957,15213,KY,0.03160562005683798
Louisiana,2022-04-17,22,1234650,17194,LA,0.178696127133959
Maine,2022-04-17,23,240086,2276,ME,0.8013856915149122
Maryland,2022-04-17,24,1019751,14398,MD,0.3238560749465361
Massachusetts,2022-04-17,25,1724369,20176,MA,0.5218548571163846
Michigan,2022-04-17,26,2400990,35857,MI,0.9522553626664043
Minnesota,2022-04-17,27,1437888,12714,MN,0.712383248771458
Mississippi,2022-04-17,28,796348,12422,MS,0.17001161247438734
Missouri,2022-04-17,29,1430417,20186,MO,0.9963032918429938
Montana,2022-04-17,30,273355,3260,MT,0.9297723389372141
Nebraska,2022-04-17,31,478479,4191,NE,0.3254447247889022
Nevada,2022-04-17,32,715906,10665,NV,0.7262013447548841
New Hampshire,2022-04-17,33,305411,2464,NH,0.1281430719854586
New Jersey,2022-04-17,34,2229976,33337,NJ,0.7699990700832788
New Mexico,2022-04-17,35,519833,7412,NM,0.825047775025033
New York,2022-04-17,36,5058582,67459,NY,0.8755036916335553
North Carolina,2022-04-17,37,2640677,23344,NC,0.8131785441196739
North Dakota,2022-04-17,38,240383,2304,ND,0.29102122591370316
Northern Mariana Islands,2022-04-17,69,11203,34,,0.8483113587017495
Ohio,2022-04-17,39,2681437,38266,OH,0.4660702046815046
Oklahoma,2022-04-17,40,1037729,14166,OK,0.1891262023053537
Oregon,2022-04-17,41,709586,7443,OR,0.06871055112822866
Pennsylvania,2022-04-17,42,2797607,44488,PA,0.08851517872363801
Puerto Rico,2022-04-17,72,529322,4185,,0.3022808412383615
Rhode Island,2022-04-17,44,365880,3527,RI,0.4382634435377166
South Carolina,2022-04-17,45,1470597,17698,SC,0.745342457107465
South Dakota,2022-04-17,46,237370,2898,SD,0.048787744728229
Tennessee,2022-04-17,47,1976272,25843,TN,0.9918508605883751
Texas,2022-04-17,48,6715806,87986,TX,0.29470659643948627
Utah,2022-04-17,49,929587,4736,UT,0.2734836376456272
Vermont,2022-04-17,50,119613,623,VT,0.8597989433038405
Virgin Islands,2022-04-17,78,15872,111,,0.03754833167936189
Virginia,2022-04-17,51,1683267,20022,VA,0.2061704587368487
Washington,2022-04-17,53,1475546,12672,WA,0.554029925005325
West Virginia,2022-04-17,54,498890,6794,WV,0.5865830542355386
Wisconsin,2022-04-17,55,1595170,14390,WI,0.4330532416063583
Wyoming,2022-04-17,56,156258,1801,WY,0.420749643856978
Alabama,2022-04-18,1,1297869,19502,AL,0.6122917389478889
Alaska,2022-04-18,2,248375,1196,AK,0.8032897484034126
American Samoa,2022-04-18,60,5517,12,,0.2738294144258262
Arizona,2022-04-18,4,2016797,29823,AZ,0.9363171614173544
Arkansas,2022-04-18,5,834256,11354,AR,0.28920602607384116
California,2022-04-18,6,9161719,89785,CA,0.9847764117464696
Colorado,2022-04-18,8,1373038,12247,CO,0.6794663010456329
Connecticut,2022-04-18,9,747612,10813,CT,0.03134017105330955
Delaware,2022-04-18,10,260476,2894,DE,0.26012532046013825
District of Columbia,2022-04-18,11,139772,1333,DC,0.7435120634825835
Florida,2022-04-18,12,5885218,73738,FL,0.3079909283798129
Georgia,2022-04-18,13,2437291,36087,GA,0.23311381620265226
Guam,2022-04-18,66,48745,355,,0.24259820129360488
Hawaii,2022-04-18,15,237097,1387,HI,0.3746164272277208
Idaho,2022-04-18,16,445270,4917,ID,0.03159713471378722
Illinois,2022-04-18,17,3105932,37823,IL,0.9103364559751812
Indiana,2022-04-18,18,1694955,23509,IN,0.352795081484795
Iowa,2022-04-18,19,760781,9475,IA,0.5776361597587027
Kansas,2022-04-18,20,773164,8524,KS,0.5966466574879822
Kentucky,2022-04-18,21,1332709,15305,KY,0.32003263123890047
Louisiana,2022-04-18,22,1235193,17197,LA,0.21371413659448268
Maine,2022-04-18,23,240086,2276,ME,0.4030247948686442
Maryland,2022-04-18,24,1020615,14401,MD,0.8472142935358326
Massachusetts,2022-04-18,25,1724369,20176,MA,0.7793848089750788
Michigan,2022-04-18,26,2400990,35857,MI,0.6485125700654987
Minnesota,2022-04-18,27,1438816,12718,MN,0.6998570549945211
Mississippi,2022-04-18,28,796496,12424,MS,0.9661160849127168
Missouri,2022-04-18,29,1430834,20187,MO,0.2232344093168589
Montana,2022-04-18,30,273445,3260,MT,0.6683473598708807
Nebraska,2022-04-18,31,478612,4191,NE,0.9001848014957359
Nevada,2022-04-18,32,715906,10665,NV,0.13641540451838807
New Hampshire,2022-04-18,33,306193,2465,NH,0.434299774538373
New Jersey,2022-04-18,34,2230972,33343,NJ,0.6245867740092105
New Mexico,2022-04-18,35,520288,7418,NM,0.0019720616745356745
New York,2022-04-18,36,5068947,67470,NY,0.26400728816099783
North Carolina,2022-04-18,37,2641157,23344,NC,0.8341955127754276
North Dakota,2022-04-18,38,240383,2304,ND,0.7338072111298846
Northern Mariana Islands,2022-04-18,69,11221,34,,0.4761587611623088
Ohio,2022-04-18,39,2681437,38266,OH,0.2862271982539587
Oklahoma,2022-04-18,40,1037729,14166,OK,0.5210041109715146
Oregon,2022-04-18,41,711100,7455,OR,0.4004304889560324
Pennsylvania,2022-04-18,42,2798707,44488,PA,0.4311505833310688
Puerto Rico,2022-04-18,72,530466,4185,,0.8435210024721835
Rhode Island,2022-04-18,44,366740,3529,RI,0.018736341457489147
South Carolina,2022-04-18,45,1470597,17698,SC,0.6674626584223126
South Dakota,2022-04-18,46,237370,2898,SD,0.025066538442391595
Tennessee,2022-04-18,47,1976272,25843,TN,0.17434603050194108
Texas,2022-04-18,48,6721826,88030,TX,0.9191884142218977
Utah,2022-04-18,49,929587,4736,UT,0.41295833048441544
Vermont,2022-04-18,50,120352,623,VT,0.3979736505576056
Virgin Islands,2022-04-18,78,15882,111,,0.6902307607681857
Virginia,2022-04-18,51,1685887,20044,VA,0.1883767710810439
Washington,2022-04-18,53,1478644,12676,WA,0.3633984688366151
West Virginia,2022-04-18,54,499193,6796,WV,0.8706045884492201
Wisconsin,2022-04-18,55,1596819,14391,WI,0.7487024729976592
Wyoming,2022-04-18,56,156258,1801,WY,0.1229600009029923
Alabama,2022-04-19,1,1298473,19513,AL,0.7656671181199585
Alaska,2022-04-19,2,248375,1196,AK,0.8350679734919056
American Samoa,2022-04-19,60,5517,12,,0.6132803176909503
Arizona,2022-04-19,4,2016797,29823,AZ,0.21962845545650267
Arkansas,2022-04-19,5,834361,11354,AR,0.622969183394241
California,2022-04-19,6,9171994,89877,CA,0.11040117696470475
Colorado,2022-04-19,8,1375284,12249,CO,0.18622345699615162
Connecticut,2022-04-19,9,748773,10813,CT,0.48540417614892817
Delaware,2022-04-19,10,260566,2896,DE,0.9186827845354094
District of Columbia,2022-04-19,11,139772,1333,DC,0.39775597765139514
Florida,2022-04-19,12,5888264,73738,FL,0.13900911584646825
Georgia,2022-04-19,13,2437291,36087,GA,0.5150291617103072
Guam,2022-04-19,66,48795,355,,0.006560001094860102
Hawaii,2022-04-19,15,237097,1387,HI,0.3294538645318412
Idaho,2022-04-19,16,445275,4917,ID,0.08571403761916052
Illinois,2022-04-19,17,3108399,37830,IL,0.06000726318170435
Indiana,2022-04-19,18,1694955,23523,IN,0.035124533298737215
Iowa,2022-04-19,19,761116,9475,IA,0.7700727691306363
Kansas,2022-04-19,20,773332,8524,KS,0.6762369131004798
Kentucky,2022-04-19,21,1332829,15318,KY,0.8972911206672597
Louisiana,2022-04-19,22,1235421,17207,LA,0.03373838509590599
Maine,2022-04-19,23,240086,2276,ME,0.9335387405647724
Maryland,2022-04-19,24,1022489,14407,MD,0.8104552616147472
Massachusetts,2022-04-19,25,1731170,20181,MA,0.6253211973377482
Michigan,2022-04-19,26,2400990,35857,MI,0.4566782526959966
